id;tipologia;denominazione;via;civico;latitude;longitude;stelle;categoria;totalePostiLetto;totaleNumeroCamere;numeroSingole;numeroDoppie;numeroTriple;numeroQuadruple;numeroBagni;contattoCellulare;contattoEmail;contattoFacebook;contattoInstagram;contattoTelefono;contattoWebSite;contattoFax;contattoTwitter;accessibileDisabili;accettazioneGruppi;"accettaAnimaliPiccolaTaglia";attivitaSportive;depositoValori;lavanderia;ristorante;tennis;parco;pistaBallo;servizioTelefono;televisione;tennisTavolo;ariaCondizionata;coperturaWifi;piscina;parcheggioCustodito;"venditaAlimentiPropriaProduzione";trasportoClienti;bar;cassettaSicurezza;presaTelefonicaModem;spaccio;campiBocce;campoBeachVolley;campoCalcetto;campoPallavolo;attraccoNatanti;numeroBungalow;numeroDocce;numeroLavadini;numeroPiazzole
314892;"Case e appartamenti per vacanze";"Sweet Holiday";"Via Ceneda";"17";"41.880158";"12.512297";;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134844;"Case e appartamenti per vacanze";"Sweet Home";"Via Caio Mario";"7";"41.90839";"12.46082";;;6;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117653;"Case e appartamenti per vacanze";"Sweet Home Campo de' Fiori";"Via dei Cappellari";"60";"41.896826";"12.4698322";;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134848;"Case e appartamenti per vacanze";"Sweet Home Colonna";"Via Marcantonio Colonna";"44";"41.9097126";"12.4669219";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173443;"Case e appartamenti per vacanze";"Sweet Home Colosseo";"Via Ostilia";"18";"41.8890251";"12.4952811";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91633;"Case e appartamenti per vacanze";"Sweet home holidays";"Via Marcello Pucci Boncampi";"44";"41.736098";"12.267345";;;3;;;;;;;"0039 335 6789125";"info@sweethomeroma.it";;;;"www.sweethomeroma.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144893;"Case e appartamenti per vacanze";"Sweet Home in Rome";"Via Mattia Battistini";"38";"41.9058992";"12.4124285";;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158688;"Case e appartamenti per vacanze";"Sweet House Annia Faustina";"Via Annia Faustina";"1";"41.8769674";"12.4834043";;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173444;"Case e appartamenti per vacanze";"Sweet Jane";"Viale degli Ammiragli";"119";"41.9062675";"12.4434626";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91635;"Case e appartamenti per vacanze";"Sweet life in San Pietro";"Largo Oreste Giorgi";"9";"41.8971466";"12.4428923";;;5;2;;;;;;"0039 331 6390709";"sweetlifeinsanpietro@hotmail.it";;;;"www.sweetlifeinsanpietro.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151389;"Case e appartamenti per vacanze";"Sweet Monte Verde";"Via Antonio Cerasi";"5";"41.872404";"12.4544524";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171416;"Case e appartamenti per vacanze";"Sweet Ripetta";"Passeggiata di Ripetta";"35";"41.9072943";"12.4752004";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295039;"Case e appartamenti per vacanze";"Sweet Rome Apartment";"Via della Giuliana";"26";"41.911583";"12.454847";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181625;"Case e appartamenti per vacanze";"Sweet Sleep Vatican";"Via della Giuliana";"9";"41.9109924";"12.454516";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178131;"Case e appartamenti per vacanze";"Sweet Stay Casa e Appartamento per vacanze";"Via del Passero Solitario";"32";"41.8707146";"12.5949891";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137315;"Case e appartamenti per vacanze";"Syracuse Home";"Via Caio Manilio";"30";"41.8574611";"12.5594846";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93699;"Case e appartamenti per vacanze";"T.K. Place Rome";"Via delle Fornaci";"44";"41.8984669";"12.4561647";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126535;"Case e appartamenti per vacanze";"Tacito Luxury House";"Via Tacito";"64";"41.9067612";"12.467729";;;4;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260986;"Case e appartamenti per vacanze";Talentihouse;"Via Giuseppe Chiarini";"18";"41.944294";"12.554476";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161599;"Case e appartamenti per vacanze";Tamerice;"Via Corrado Barbagallo";"48";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91639;"Case e appartamenti per vacanze";"Tara ";"Via del Moro";"7";"41.8909907";"12.4704646";;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145592;"Case e appartamenti per vacanze";"Taro Guest House";"Via Taro";"25";"41.9234";"12.50425";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91642;"Case e appartamenti per vacanze";"Tasso hi-tech apartment";"Via Tasso";"118";"41.8884989";"12.5067016";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143475;"Case e appartamenti per vacanze";"Tasso Road and more";"Via Emanuele Filiberto";"217";"41.8892349";"12.5071065";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312405;"Case e appartamenti per vacanze";"Tattica House";"Via Pio IX";"156";"41.908034";"12.423716";;2;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60888;"Case e appartamenti per vacanze";"Teatro Pace Apartment";"Via del Teatro Pace";"36";"41.8988156";"12.4715333";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91643;"Case e appartamenti per vacanze";"Teatro Pompeo apartment";"Vicolo de' Bovari";"11";"41.8962046";"12.4732681";;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145611;"Case e appartamenti per vacanze";"Tempio del Sole";"Via Eugenio II";"24";"41.9064643";"12.417109";;;2;;;1;;;;"0039 339 2836757 (ITA, EN, DE)";"tempiosoleroma@gmail.com";;;;"www.tempiosoleroma.com";;;;;true;;;;;;;;;true;;true;;;;;;;;;;;;;;;;;;
91644;"Case e appartamenti per vacanze";"Tenera è la notte";"Via Ruggero Bonghi";"19/A";"41.8904653";"12.4997699";;;1;1;;;;;;;;;;;"www.teneralanotte.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144615;"Case e appartamenti per vacanze";"Teresa's flowers at Piramide";"Piazzale dei Partigiani";"7";"41.874";"12.48507";;;3;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52387;"Case e appartamenti per vacanze";"Termini accomodation";"Via Marghera";"35";"41.9026861";"12.5039876";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146840;"Case e appartamenti per vacanze";"Termini Aquarius Place";"Via Carlo Cattaneo";"31";"41.8989937";"12.5029363";;;5;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171386;"Case e appartamenti per vacanze";"Termini Binario 1";"Via Carlo Cattaneo";"31";"41.8986322";"12.502557";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156387;"Case e appartamenti per vacanze";"Termini Campani";"Piazza dei Campani";"13";"41.8952953";"12.5143315";;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163999;"Case e appartamenti per vacanze";"Termini/Colosseo: the crossroad lodging";"Via Emanuele Filiberto";"43";"41.892454";"12.5055018";;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126960;"Case e appartamenti per vacanze";"Termini Irpini";"Via Degli Irpini";"36";"41.9007494";"12.5145771";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157199;"Case e appartamenti per vacanze";"Termini Irpini";"Via Degli Irpini";"36";"41.9007494";"12.5145771";;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157200;"Case e appartamenti per vacanze";"Termini Irpini";"Via Degli Irpini";"36";"41.9007494";"12.5145771";;;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157201;"Case e appartamenti per vacanze";"Termini Irpini";"Via Degli Irpini";"36";"41.9007494";"12.5145771";;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93700;"Case e appartamenti per vacanze";"Termini Platinum";"Via Carlo Emanuele I";"38";"41.8916593";"12.5083183";;;4;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192310;"Case e appartamenti per vacanze";"Terrace Vatican Apartment - Casa vacanza in forma imprenditoriale";"Via della Balduina";"75";"41.9175283";"12.4416157";;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91646;"Case e appartamenti per vacanze";"Terrazza Barberini appartamento";"Via delle Quattro Fontane";"173 ";"41.9028022";"12.4892694";;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136078;"Case e appartamenti per vacanze";"Terrazza del sole";"Via Emilio Lami";"8";"41.8724742";"12.4485615";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52388;"Case e appartamenti per vacanze";"Terrazza Monti";"Via Dei Serpenti";"72A";"41.8979246";"12.4895002";;;9;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127396;"Case e appartamenti per vacanze";"Terrazza Pamphili";"Piazza di San Pancrazio";"13";"41.8850139";"12.4558397";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93701;"Case e appartamenti per vacanze";"Terrazza Pieralice";"Via G.de Vecchi Pieralice";"44";"41.9004673";"12.4399353";;;6;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92043;"Case e appartamenti per vacanze";"Terrazza romana Axel";"Via San Remo";"1";"41.9015141";"12.4607737";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151390;"Case e appartamenti per vacanze";"Terrazza su Roma";"Via Tarquinio Prisco";"12";"41.8766816";"12.5248815";;;7;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145569;"Case e appartamenti per vacanze";"Terrazza sul Parco";"Piazza Silvio D'Amico";"35";"41.8516964";"12.478975";;;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126962;"Case e appartamenti per vacanze";"Terrazza Trionfale";"Via Trionfale";"46";"41.9116279";"12.4533652";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318115;"Case e appartamenti per vacanze";"Terrazzo Luxury Milazzo";"Via Milazzo";"14";"41.9019754059796";"12.504119051660282";;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58569;"Case e appartamenti per vacanze";Testaccio;"Via Mastro Giorgio";"81";"41.8799770";"12.4762959";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148303;"Case e appartamenti per vacanze";"Testaccio Art Gallery";"Lungotevere Testaccio";"15";"41.8811139";"12.4735451";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126486;"Case e appartamenti per vacanze";"Testaccio Green Suite";"Via Giovanni Battista Bodoni";"27";"41.8796514";"12.4762414";;;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118203;"Case e appartamenti per vacanze";Teverecentro;"Via Pietro Cossa";"28";"41.906582";"12.4719792";;;6;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91652;"Case e appartamenti per vacanze";"That's amore holidays";"Piazza Bologna";"6";"41.9130824";"12.5211809";;;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124508;"Case e appartamenti per vacanze";"The Apart";"Via Francesco Pacelli";"24";"41.895937";"12.441931";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173451;"Case e appartamenti per vacanze";"The Apartment Trastevere";"Viale di Trastevere";"82";"41.8837667";"12.4694058";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126414;"Case e appartamenti per vacanze";"The Avalon";"Via Domenichino";"5";"41.8954771";"12.4989566";;;3;;1;1;;;;;"infotheavalon@gmail.com";;;"0039 339 7039778";"www.theavalonroma.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142791;"Case e appartamenti per vacanze";"The Best Nest";"Via di Monte Fiore";"8";"41.8890825";"12.474791";;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117315;"Case e appartamenti per vacanze";"The blue flat";"Via Federico Cesi";"21";"41.906857";"12.470889";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127586;"Case e appartamenti per vacanze";"The Blue House";"Via Martino V";"36A";"41.9061751";"12.4206594";;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117311;"Case e appartamenti per vacanze";"The bride house";"Via di Boccea";"470";"41.9099332";"12.4013106";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124282;"Case e appartamenti per vacanze";"The Bucks Guest House";"Via Salaria";"174";"41.9177239";"12.4970916";;;4;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142291;"Case e appartamenti per vacanze";"The cozy Vatican flat";"Via Santamaura";"46";"41.9085972";"12.4538251";;;5;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132503;"Case e appartamenti per vacanze";"The Drake";"Via Tolemaide";"28";"41.9091562";"12.4541659";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330100;"Case e appartamenti per vacanze";"The Dreamers";"Via del Pellegrino";"46";"41.89643498154405";"12.471338998129392";;2;5;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186496;"Case e appartamenti per vacanze";"The flair Luxury Suite ";"Largo della Fontanella di Borghese";"63";"41.9038568";"12.476998";;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190053;"Case e appartamenti per vacanze";"The flower market";"Via Rodi";"8";"41.9124767";"12.4531214";;;2;1;;;;;;"333 449 6123";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161841;"Case e appartamenti per vacanze";"The great beauty apartament";"Via Cavour";"325";"41.8936547";"12.4889145";;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313396;"Case e appartamenti per vacanze";"The Great OperaWonderful Aquarium";"Via Quattro Novembre";"107";"41.897058";"12.484714";;1;8;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60892;"Case e appartamenti per vacanze";"The Green Apartments Int.1";"Via Labicana";"29";"41.8900776";"12.4969774";;;5;3;;;;;;"0039 338 781 7730 - 340 9258503";"info@greenapartments.it";;;;"www.greenapartments.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126967;"Case e appartamenti per vacanze";"The Green Apartments Int.2";"Via Labicana";"29";"41.8900776";"12.4969774";;;5;3;;;;;;"0039 338 781 7730 - 340 9258503";"info@greenapartments.it";;;;"www.greenapartments.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126968;"Case e appartamenti per vacanze";"The Green Apartments Int.3";"Via Labicana";"29";"41.8900776";"12.4969774";;;5;3;;;;;;"0039 338 781 7730 - 340 9258503";"info@greenapartments.it";;;;"www.greenapartments.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126969;"Case e appartamenti per vacanze";"The Green Apartments Int.4";"Via Labicana";"29";"41.8900776";"12.4969774";;;5;3;;;;;;"0039 338 781 7730 - 340 9258503";"info@greenapartments.it";;;;"www.greenapartments.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144717;"Case e appartamenti per vacanze";"The home of Gladiator";"Via Francesco Giambullari";"8";"41.8900216";"12.4998244";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325734;"Case e appartamenti per vacanze";"The Home of Roman Wonders";"Via di San Giovanni in Laterano";"190";"41.88832515594217";"12.500512398208362";;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145556;"Case e appartamenti per vacanze";"The house of flowers";"Viale Guglielmo Marconi";"214";"41.8650596";"12.4687764";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189884;"Case e appartamenti per vacanze";"The imperial suite";"Via dell'Arco de' Ginnasi";"9";"41.8952858";"12.4779364";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91655;"Case e appartamenti per vacanze";"The inn at the roman forum";"Via degli Ibernesi";"23";"41.8944322";"12.4877845";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52389;"Case e appartamenti per vacanze";"The king of Rome";"Via Ruggero Bonghi";"38";"41.8907267";"12.4987982";;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330102;"Case e appartamenti per vacanze";"The Leading Mansion";"Via della Croce";"78/A";"41.90645340318249";"12.480213826965898";;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149278;"Case e appartamenti per vacanze";"The Liberty Flat";"Lungotevere dei Mellini";"44";"41.908313";"12.472177";;;8;4;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156328;"Case e appartamenti per vacanze";"The Loft";"Via Baccina";"4";"41.8943659";"12.4874735";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157177;"Case e appartamenti per vacanze";"The mezzanine";"Via Giulia";"100";"41.8985488";"12.4660262";;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118190;"Case e appartamenti per vacanze";"The painting home";"Via Leone IV";"38";"41.9094384";"12.4553307";;;5;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181635;"Case e appartamenti per vacanze";"The Palazzetto Suites";"Via del Pavone";"33";"42.1399059";"12.3800665";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310680;"Case e appartamenti per vacanze";"The Pantheon Eyes";"Piazza della Rotonda";"67";"41.899484";"12.476968";;1;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117067;"Case e appartamenti per vacanze";"The place";"Via Illiria";"7";"41.8816318";"12.5026921";;;2;;2;;;;;"0039 349 7357463 - 324 8662593";"theplacerome@gmail.com";;;;"www.theplacerome.it";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157174;"Case e appartamenti per vacanze";"The Place at the Forum";"Via degli Ibernesi";"32";"41.8944102";"12.4877747";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178919;"Case e appartamenti per vacanze";"The place at the roman forum";"Via degli Ibernesi";"32";"41.8946408";"12.4876615";;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163950;"Case e appartamenti per vacanze";"The Rainbow Holiday";"Viale Giulio Cesare";"151";"41.9089726";"12.4583252";;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117816;"Case e appartamenti per vacanze";"The Red Apartment";"Via Carlo Ederle";"19";"41.9206362";"12.4673617";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156309;"Case e appartamenti per vacanze";"The Red Belloon";"Via di Santa Dorotea";"7";"41.8919797";"12.4683155";;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126438;"Case e appartamenti per vacanze";"The red kitchen house";"Via Ugo De Carolis";"34A";"41.9139324";"12.4409085";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286296;"Case e appartamenti per vacanze";"The Roma Residence";"Via di San Sebastianello";"9";"41.907195";"12.482471";;;6;3;;;;;;"328 7896003";"info@theromanresidence.com";;;;"www.theromanresidence.com";;;;;;;;;;;;;;;;true;true;;;;;;;;;;;;;;;;;
60899;"Case e appartamenti per vacanze";"The Roman House";"Via Cividale del Friuli";"4";"41.8770585";"12.5172815";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249595;"Case e appartamenti per vacanze";"The Roman Nest";"Via Pio VIII";"13";"41.8996106";"12.4432195";;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120143;"Case e appartamenti per vacanze";"The Romantic Corner";"Vicolo de' Renzi";"31";"41.87108";"12.4111435";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117838;"Case e appartamenti per vacanze";"The same place";"Via Palermo";"3";"41.8977667";"12.4903276";;;5;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143297;"Case e appartamenti per vacanze";"The sleeping beauty";"Via del Lago Terrione";"45";"41.8956854";"12.4540819";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128728;"Case e appartamenti per vacanze";"The soul of Spanish Steps";"Via della Vite";"51";"41.9038805";"12.4815328";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131774;"Case e appartamenti per vacanze";"The suite charme - Couture - Allure - Madame - Glamour";"Via Frattina";"23";"41.9043419";"12.4818652";;;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146760;"Case e appartamenti per vacanze";"The sun in Rome";"Viale dei Colli Portuensi";"94";"41.8732553";"12.443122";;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156034;"Case e appartamenti per vacanze";"The Sunny Home";"Via Appia Nuova";"425";"41.8738411";"12.5244331";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171672;"Case e appartamenti per vacanze";"The Sweet Terrace";"Via Ruggero Bonghi";"34";"41.8906322";"12.4998821";;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173453;"Case e appartamenti per vacanze";"The Telegraph Suites 1";"Via del Mancino";"8";"41.89726";"12.48277";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173454;"Case e appartamenti per vacanze";"The Telegraph Suites 2";"Via del Mancino";"8";"41.89726";"12.48277";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173455;"Case e appartamenti per vacanze";"The Telegraph Suites 3";"Via del Mancino";"8";"41.89726";"12.48277";;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322929;"Case e appartamenti per vacanze";"The Tower - T. Capranica 1";"Via del Collegio Capranica";"43";"41.90018898610869";"12.477546251855372";;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322930;"Case e appartamenti per vacanze";"The Tower - T. Capranica 2";"Via del Collegio Capranica";"43";"41.90018898610869";"12.477546251855372";;2;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322931;"Case e appartamenti per vacanze";"The Tower - T. Capranica 3";"Via del Collegio Capranica";"43";"41.900186397106815";"12.47754451265804";;2;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313844;"Case e appartamenti per vacanze";"The Vatican Apartment";"Via San Telesforo";"19 ";"41.897916";"12.457292";;1;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144661;"Case e appartamenti per vacanze";"The Vatican Museum Lodge";"Via Riccardo Grazioli Lante";"15";"41.9128594";"12.4546275";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146424;"Case e appartamenti per vacanze";"The white apartment 27";"Via Lorenzo Valla";"27";"41.875032";"12.4615901";;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126468;"Case e appartamenti per vacanze";"The Wonderful Home";"Via Nicolò Da Pistoia";"12";"41.8658673";"12.4869746";;;4;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122216;"Case e appartamenti per vacanze";"The your Rome";"Via Appia Nuova";"52";"41.8843769";"12.5108307";;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157173;"Case e appartamenti per vacanze";"Tiber Bay Suites Trastevere";"Via delle Fratte di Trastevere";"51";"41.8879014";"12.4713227";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60904;"Case e appartamenti per vacanze";"Tiber View";"Lungotevere Marzio";"10";"41.9030013";"12.4735634";;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117733;"Case e appartamenti per vacanze";"Tiber View Nicosia";"Lungotevere Marzio";"10";"41.9032223";"12.473839";;;4;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147051;"Case e appartamenti per vacanze";Tiberhaus;"Lungotevere Testaccio";"28";"41.8802856";"12.4724671";;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
